OTM_ID;OTM_OT_ID_ObjectType;OTM_PMO_ID_Module;OTM_AllowEdit;OTM_ShowObjectTypeAsRoot;OTM_AllowInsert;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OTM_IsMainObjectType
9668;648;64;1;0;1;SAMRUMUser;2015-06-17 20:51:21.590;SAMRUMUser;2015-06-17 20:51:21.590;0x0000000000053CAE;0
9669;648;164;1;0;1;SAMRUMUser;2015-06-17 20:51:21.593;SAMRUMUser;2015-06-17 20:51:21.593;0x0000000000053CAF;0
9670;648;87;0;1;0;SAMRUMUser;2015-06-17 20:51:21.597;SAMRUMUser;2015-06-17 20:51:21.597;0x0000000000053CB0;0
9671;648;157;1;0;1;SAMRUMUser;2015-06-17 20:51:21.597;SAMRUMUser;2015-06-17 20:51:21.597;0x0000000000053CB1;0
9672;648;156;1;0;1;SAMRUMUser;2015-06-17 20:51:21.603;SAMRUMUser;2015-06-17 20:51:21.603;0x0000000000053CB2;0
9673;648;165;1;0;1;SAMRUMUser;2015-06-17 20:51:21.603;SAMRUMUser;2015-06-17 20:51:21.603;0x0000000000053CB3;0
9674;648;166;1;0;1;SAMRUMUser;2015-06-17 20:51:21.607;SAMRUMUser;2015-06-17 20:51:21.607;0x0000000000053CB4;0
9675;648;113;1;0;1;SAMRUMUser;2015-06-17 20:51:21.610;SAMRUMUser;2015-06-17 20:51:21.610;0x0000000000053CB5;0
9676;648;160;1;0;0;SAMRUMUser;2015-06-17 20:51:21.613;SAMRUMUser;2015-06-17 20:51:21.613;0x0000000000053CB6;0
9677;1151;32;1;0;1;SAMRUMUser;2015-06-17 20:54:38.603;SAMRUMUser;2015-06-17 20:54:38.603;0x0000000000053CBC;0
9678;1151;173;1;0;1;SAMRUMUser;2015-06-17 20:54:38.607;SAMRUMUser;2015-06-17 20:54:38.607;0x0000000000053CBD;0
9687;639;32;1;0;1;SAMRUMUser;2015-06-17 21:25:40.563;SAMRUMUser;2015-06-17 21:25:40.563;0x0000000000053CD3;0
9689;1283;32;0;1;0;SAMRUMUser;2015-06-17 21:34:48.203;SAMRUMUser;2015-06-17 21:34:48.203;0x0000000000053CD8;0
9690;1283;63;1;0;1;SAMRUMUser;2015-06-17 21:34:48.207;SAMRUMUser;2015-06-17 21:34:48.207;0x0000000000053CD9;0
9691;1283;64;0;1;0;SAMRUMUser;2015-06-17 21:34:48.213;SAMRUMUser;2015-06-17 21:34:48.213;0x0000000000053CDA;0
9693;1284;63;1;0;1;SAMRUMUser;2015-06-17 22:29:38.873;SAMRUMUser;2015-06-17 22:29:38.873;0x0000000000053CF8;0
9702;1285;226;1;0;1;SAMRUMUser;2015-06-18 08:14:10.383;SAMRUMUser;2015-06-18 08:14:10.383;0x0000000000053D13;0
9703;1281;32;0;1;0;SAMRUMUser;2015-06-18 08:18:19.050;SAMRUMUser;2015-06-18 08:18:19.050;0x0000000000053D1B;0
9704;1281;163;0;1;0;SAMRUMUser;2015-06-18 08:18:19.053;SAMRUMUser;2015-06-18 08:18:19.053;0x0000000000053D1C;0
9705;1281;64;0;1;0;SAMRUMUser;2015-06-18 08:18:19.057;SAMRUMUser;2015-06-18 08:18:19.057;0x0000000000053D1D;0
9706;1281;226;1;0;1;SAMRUMUser;2015-06-18 08:18:19.060;SAMRUMUser;2015-06-18 08:18:19.060;0x0000000000053D1E;0
9723;1286;63;1;0;1;SAMRUMUser;2015-06-23 09:55:22.010;SAMRUMUser;2015-06-23 09:55:22.010;0x0000000000053D46;0
9724;134;32;1;0;1;SAMRUMUser;2015-06-23 13:24:19.133;SAMRUMUser;2015-06-23 13:24:19.133;0x0000000000053DA8;0
9725;474;32;1;0;1;SAMRUMUser;2015-06-23 13:26:36.703;SAMRUMUser;2015-06-23 13:26:36.703;0x0000000000053DAB;0
9726;949;32;1;0;1;SAMRUMUser;2015-06-23 13:28:05.323;SAMRUMUser;2015-06-23 13:28:05.323;0x0000000000053DAE;0
9727;220;32;1;0;1;SAMRUMUser;2015-06-23 13:29:51.687;SAMRUMUser;2015-06-23 13:29:51.687;0x0000000000053DB1;0
9728;154;32;1;0;1;SAMRUMUser;2015-06-23 13:33:30.647;SAMRUMUser;2015-06-23 13:33:30.647;0x0000000000053DB4;0
9729;132;32;1;0;1;SAMRUMUser;2015-06-23 13:39:25.860;SAMRUMUser;2015-06-23 13:39:25.860;0x0000000000053DB7;0
9730;133;32;1;0;1;SAMRUMUser;2015-06-23 13:45:32.770;SAMRUMUser;2015-06-23 13:45:32.770;0x0000000000053DBA;0
9731;1217;163;1;0;1;SAMRUMUser;2015-06-23 13:47:32.773;SAMRUMUser;2015-06-23 13:47:32.773;0x0000000000053DBD;0
9732;955;32;1;0;1;SAMRUMUser;2015-06-23 13:53:47.667;SAMRUMUser;2015-06-23 13:53:47.667;0x0000000000053DC1;0
9733;956;32;1;0;1;SAMRUMUser;2015-06-23 13:56:22.090;SAMRUMUser;2015-06-23 13:56:22.090;0x0000000000053DC4;0
9736;959;32;1;0;1;SAMRUMUser;2015-06-23 14:01:34.257;SAMRUMUser;2015-06-23 14:01:34.257;0x0000000000053DCB;0
9737;959;173;1;0;1;SAMRUMUser;2015-06-23 14:01:34.260;SAMRUMUser;2015-06-23 14:01:34.260;0x0000000000053DCC;0
9738;958;32;1;0;1;SAMRUMUser;2015-06-23 14:16:12.917;SAMRUMUser;2015-06-23 14:16:12.917;0x0000000000053DD4;0
9739;958;173;1;0;1;SAMRUMUser;2015-06-23 14:16:12.920;SAMRUMUser;2015-06-23 14:16:12.920;0x0000000000053DD5;0
9742;1016;32;1;0;1;SAMRUMUser;2015-06-23 14:20:22.083;SAMRUMUser;2015-06-23 14:20:22.083;0x0000000000053DDA;0
9743;1016;173;1;1;1;SAMRUMUser;2015-06-23 14:20:22.087;SAMRUMUser;2015-06-23 14:20:22.087;0x0000000000053DDB;0
9746;1017;32;1;0;1;SAMRUMUser;2015-06-23 14:21:48.823;SAMRUMUser;2015-06-23 14:21:48.823;0x0000000000053DE0;0
9747;1017;173;1;1;1;SAMRUMUser;2015-06-23 14:21:48.823;SAMRUMUser;2015-06-23 14:21:48.823;0x0000000000053DE1;0
9748;1150;32;1;0;1;SAMRUMUser;2015-06-23 14:23:16.460;SAMRUMUser;2015-06-23 14:23:16.460;0x0000000000053DE4;0
9749;1150;173;1;0;1;SAMRUMUser;2015-06-23 14:23:16.467;SAMRUMUser;2015-06-23 14:23:16.467;0x0000000000053DE5;0
9750;856;32;1;0;1;SAMRUMUser;2015-06-23 14:25:54.887;SAMRUMUser;2015-06-23 14:25:54.887;0x0000000000053DE8;0
9751;856;173;1;1;1;SAMRUMUser;2015-06-23 14:25:54.890;SAMRUMUser;2015-06-23 14:25:54.890;0x0000000000053DE9;0
9753;957;32;1;0;1;SAMRUMUser;2015-06-23 14:31:55.463;SAMRUMUser;2015-06-23 14:31:55.463;0x0000000000053DEF;0
9754;957;173;1;0;1;SAMRUMUser;2015-06-23 14:31:55.467;SAMRUMUser;2015-06-23 14:31:55.467;0x0000000000053DF0;0
9755;707;162;1;1;1;SAMRUMUser;2015-06-23 14:35:13.947;SAMRUMUser;2015-06-23 14:35:13.947;0x0000000000053DF4;0
9763;119;32;1;0;1;SAMRUMUser;2015-06-23 15:12:50.707;SAMRUMUser;2015-06-23 15:12:50.707;0x0000000000053E06;0
9764;119;165;1;0;1;SAMRUMUser;2015-06-23 15:12:50.707;SAMRUMUser;2015-06-23 15:12:50.707;0x0000000000053E07;0
9765;119;166;1;0;1;SAMRUMUser;2015-06-23 15:12:50.710;SAMRUMUser;2015-06-23 15:12:50.710;0x0000000000053E08;0
9766;119;113;1;0;1;SAMRUMUser;2015-06-23 15:12:50.710;SAMRUMUser;2015-06-23 15:12:50.710;0x0000000000053E09;0
9767;828;32;1;0;1;SAMRUMUser;2015-06-23 15:21:47.333;SAMRUMUser;2015-06-23 15:21:47.333;0x0000000000053E16;0
9768;535;32;1;0;1;SAMRUMUser;2015-06-23 15:22:53.993;SAMRUMUser;2015-06-23 15:22:53.993;0x0000000000053E19;0
9769;535;107;0;1;0;SAMRUMUser;2015-06-23 15:22:53.997;SAMRUMUser;2015-06-23 15:22:53.997;0x0000000000053E1A;0
9770;1028;32;1;0;1;SAMRUMUser;2015-06-23 15:25:22.677;SAMRUMUser;2015-06-23 15:25:22.677;0x0000000000053E1B;0
9771;572;32;1;0;1;SAMRUMUser;2015-06-23 15:57:43.073;SAMRUMUser;2015-06-23 15:57:43.073;0x0000000000053E22;0
9772;572;64;1;0;0;SAMRUMUser;2015-06-23 15:57:43.077;SAMRUMUser;2015-06-23 15:57:43.077;0x0000000000053E23;0
9774;1144;32;1;0;1;SAMRUMUser;2015-06-23 16:01:20.703;SAMRUMUser;2015-06-23 16:01:20.703;0x0000000000053E27;0
10730;612;126;1;0;1;SAMRUMUser;2015-06-25 15:02:20.950;SAMRUMUser;2015-06-25 15:02:20.950;0x00000000000543DA;0
10737;611;126;1;0;1;SAMRUMUser;2015-06-25 15:11:03.257;SAMRUMUser;2015-06-25 15:11:03.257;0x00000000000543EF;0
10756;1288;227;1;0;1;SAMRUMUser;2015-06-27 11:28:51.700;SAMRUMUser;2015-06-27 11:28:51.700;0x0000000000054490;0
10757;1289;227;1;0;1;SAMRUMUser;2015-06-27 11:30:32.330;SAMRUMUser;2015-06-27 11:30:32.330;0x0000000000054493;0
10758;1287;228;0;1;0;SAMRUMUser;2015-06-27 11:33:33.107;SAMRUMUser;2015-06-27 11:33:33.107;0x000000000005449F;0
10759;1287;227;1;1;1;SAMRUMUser;2015-06-27 11:33:33.110;SAMRUMUser;2015-06-27 11:33:33.110;0x00000000000544A0;0
10760;1287;68;0;1;0;SAMRUMUser;2015-06-27 11:33:33.113;SAMRUMUser;2015-06-27 11:33:33.113;0x00000000000544A1;0
10762;1292;227;1;0;1;SAMRUMUser;2015-06-27 11:41:38.590;SAMRUMUser;2015-06-27 11:41:38.590;0x00000000000544BD;0
10763;1291;228;1;0;1;SAMRUMUser;2015-06-27 11:44:07.527;SAMRUMUser;2015-06-27 11:44:07.527;0x00000000000544C4;0
10764;1021;32;1;0;1;SAMRUMUser;2015-06-27 13:51:28.063;SAMRUMUser;2015-06-27 13:51:28.063;0x00000000000544D8;0
10815;1297;229;1;1;1;SAMRUMUser;2015-06-28 11:25:03.193;SAMRUMUser;2015-06-28 11:25:03.193;0x0000000000054599;0
10817;1296;229;1;0;1;SAMRUMUser;2015-06-28 11:27:27.807;SAMRUMUser;2015-06-28 11:27:27.807;0x000000000005459F;0
10818;1295;229;1;0;1;SAMRUMUser;2015-06-28 11:28:57.387;SAMRUMUser;2015-06-28 11:28:57.387;0x00000000000545A2;0
10819;1294;229;1;1;1;SAMRUMUser;2015-06-28 11:34:20.550;SAMRUMUser;2015-06-28 11:34:20.550;0x00000000000545A5;0
10905;1235;225;1;0;1;SAMRUMUser;2015-06-28 17:14:46.457;SAMRUMUser;2015-06-28 17:14:46.457;0x0000000000054703;0
10906;1236;225;1;0;1;SAMRUMUser;2015-06-28 17:15:14.000;SAMRUMUser;2015-06-28 17:15:14.000;0x0000000000054704;0
10907;1234;225;1;0;1;SAMRUMUser;2015-06-28 17:15:45.300;SAMRUMUser;2015-06-28 17:15:45.300;0x0000000000054705;0
11023;1303;182;1;0;1;SAMRUMUser;2015-06-30 16:14:11.677;SAMRUMUser;2015-06-30 16:14:11.677;0x0000000000054875;0
11187;1304;73;1;0;1;SAMRUMUser;2015-06-30 17:11:35.250;SAMRUMUser;2015-06-30 17:11:35.250;0x000000000005493E;0
11265;483;76;1;0;1;SAMRUMUser;2015-07-08 21:28:30.630;SAMRUMUser;2015-07-08 21:28:30.630;0x0000000000054B02;0
11276;975;76;1;0;1;SAMRUMUser;2015-07-08 21:31:38.467;SAMRUMUser;2015-07-08 21:31:38.467;0x0000000000054B13;0
11277;975;110;1;0;1;SAMRUMUser;2015-07-08 21:31:38.470;SAMRUMUser;2015-07-08 21:31:38.470;0x0000000000054B14;0
11278;975;90;1;0;1;SAMRUMUser;2015-07-08 21:31:38.473;SAMRUMUser;2015-07-08 21:31:38.473;0x0000000000054B15;0
11279;976;76;1;0;1;SAMRUMUser;2015-07-08 21:32:38.800;SAMRUMUser;2015-07-08 21:32:38.800;0x0000000000054B18;0
11280;976;110;1;0;1;SAMRUMUser;2015-07-08 21:32:38.807;SAMRUMUser;2015-07-08 21:32:38.807;0x0000000000054B19;0
11281;976;90;1;0;1;SAMRUMUser;2015-07-08 21:32:38.810;SAMRUMUser;2015-07-08 21:32:38.810;0x0000000000054B1A;0
11282;1069;109;1;0;1;SAMRUMUser;2015-07-08 21:33:29.213;SAMRUMUser;2015-07-08 21:33:29.213;0x0000000000054B1D;0
11283;1069;76;1;0;1;SAMRUMUser;2015-07-08 21:33:29.213;SAMRUMUser;2015-07-08 21:33:29.213;0x0000000000054B1E;0
11284;1069;110;1;0;1;SAMRUMUser;2015-07-08 21:33:29.217;SAMRUMUser;2015-07-08 21:33:29.217;0x0000000000054B1F;0
11285;1069;90;1;0;1;SAMRUMUser;2015-07-08 21:33:29.217;SAMRUMUser;2015-07-08 21:33:29.217;0x0000000000054B20;0
11291;912;109;1;0;1;SAMRUMUser;2015-07-08 21:36:04.140;SAMRUMUser;2015-07-08 21:36:04.140;0x0000000000054B26;0
11292;912;76;1;0;1;SAMRUMUser;2015-07-08 21:36:04.143;SAMRUMUser;2015-07-08 21:36:04.143;0x0000000000054B27;0
11293;912;110;1;0;1;SAMRUMUser;2015-07-08 21:36:04.147;SAMRUMUser;2015-07-08 21:36:04.147;0x0000000000054B28;0
11294;912;90;1;0;1;SAMRUMUser;2015-07-08 21:36:04.147;SAMRUMUser;2015-07-08 21:36:04.147;0x0000000000054B29;0
11295;912;201;0;1;0;SAMRUMUser;2015-07-08 21:36:04.150;SAMRUMUser;2015-07-08 21:36:04.150;0x0000000000054B2A;0
11299;889;109;1;0;1;SAMRUMUser;2015-07-08 21:40:35.310;SAMRUMUser;2015-07-08 21:40:35.310;0x0000000000054B31;0
11300;889;76;1;0;1;SAMRUMUser;2015-07-08 21:40:35.313;SAMRUMUser;2015-07-08 21:40:35.313;0x0000000000054B32;0
11301;889;110;1;0;1;SAMRUMUser;2015-07-08 21:40:35.317;SAMRUMUser;2015-07-08 21:40:35.317;0x0000000000054B33;0
11302;889;90;1;0;1;SAMRUMUser;2015-07-08 21:40:35.317;SAMRUMUser;2015-07-08 21:40:35.317;0x0000000000054B34;0
11303;890;109;1;1;1;SAMRUMUser;2015-07-08 21:41:42.973;SAMRUMUser;2015-07-08 21:41:42.973;0x0000000000054B37;0
11304;890;76;1;1;1;SAMRUMUser;2015-07-08 21:41:42.977;SAMRUMUser;2015-07-08 21:41:42.977;0x0000000000054B38;0
11305;890;110;1;1;1;SAMRUMUser;2015-07-08 21:41:42.980;SAMRUMUser;2015-07-08 21:41:42.980;0x0000000000054B39;0
11306;890;90;1;1;1;SAMRUMUser;2015-07-08 21:41:42.983;SAMRUMUser;2015-07-08 21:41:42.983;0x0000000000054B3A;0
11316;886;109;1;0;1;SAMRUMUser;2015-07-08 21:43:56.237;SAMRUMUser;2015-07-08 21:43:56.237;0x0000000000054B48;0
11317;886;76;1;0;1;SAMRUMUser;2015-07-08 21:43:56.240;SAMRUMUser;2015-07-08 21:43:56.240;0x0000000000054B49;0
11318;886;110;1;0;1;SAMRUMUser;2015-07-08 21:43:56.240;SAMRUMUser;2015-07-08 21:43:56.240;0x0000000000054B4A;0
11319;886;90;1;0;1;SAMRUMUser;2015-07-08 21:43:56.240;SAMRUMUser;2015-07-08 21:43:56.240;0x0000000000054B4B;0
11320;886;87;0;1;0;SAMRUMUser;2015-07-08 21:43:56.243;SAMRUMUser;2015-07-08 21:43:56.243;0x0000000000054B4C;0
11321;887;109;1;0;1;SAMRUMUser;2015-07-08 21:44:52.913;SAMRUMUser;2015-07-08 21:44:52.913;0x0000000000054B4F;0
11322;887;76;1;0;1;SAMRUMUser;2015-07-08 21:44:52.913;SAMRUMUser;2015-07-08 21:44:52.913;0x0000000000054B50;0
11323;887;110;1;0;1;SAMRUMUser;2015-07-08 21:44:52.917;SAMRUMUser;2015-07-08 21:44:52.917;0x0000000000054B51;0
11324;887;90;1;0;1;SAMRUMUser;2015-07-08 21:44:52.920;SAMRUMUser;2015-07-08 21:44:52.920;0x0000000000054B52;0
11325;887;87;0;1;0;SAMRUMUser;2015-07-08 21:44:52.920;SAMRUMUser;2015-07-08 21:44:52.920;0x0000000000054B53;0
11326;887;86;0;1;0;SAMRUMUser;2015-07-08 21:44:52.923;SAMRUMUser;2015-07-08 21:44:52.923;0x0000000000054B54;0
11327;1213;109;1;0;1;SAMRUMUser;2015-07-08 21:45:56.953;SAMRUMUser;2015-07-08 21:45:56.953;0x0000000000054B57;0
11328;1213;76;1;0;1;SAMRUMUser;2015-07-08 21:45:56.957;SAMRUMUser;2015-07-08 21:45:56.957;0x0000000000054B58;0
11329;1213;110;1;0;1;SAMRUMUser;2015-07-08 21:45:56.960;SAMRUMUser;2015-07-08 21:45:56.960;0x0000000000054B59;0
11330;1213;90;1;0;1;SAMRUMUser;2015-07-08 21:45:56.963;SAMRUMUser;2015-07-08 21:45:56.963;0x0000000000054B5A;0
11331;1212;109;1;0;1;SAMRUMUser;2015-07-08 21:47:23.063;SAMRUMUser;2015-07-08 21:47:23.063;0x0000000000054B5D;0
11332;1212;76;1;0;1;SAMRUMUser;2015-07-08 21:47:23.067;SAMRUMUser;2015-07-08 21:47:23.067;0x0000000000054B5E;0
11333;1212;110;1;0;1;SAMRUMUser;2015-07-08 21:47:23.067;SAMRUMUser;2015-07-08 21:47:23.067;0x0000000000054B5F;0
11334;1212;90;1;0;1;SAMRUMUser;2015-07-08 21:47:23.070;SAMRUMUser;2015-07-08 21:47:23.070;0x0000000000054B60;0
11335;1211;109;1;0;1;SAMRUMUser;2015-07-08 21:48:28.457;SAMRUMUser;2015-07-08 21:48:28.457;0x0000000000054B63;0
11336;1211;76;1;0;1;SAMRUMUser;2015-07-08 21:48:28.460;SAMRUMUser;2015-07-08 21:48:28.460;0x0000000000054B64;0
11337;1211;110;1;0;1;SAMRUMUser;2015-07-08 21:48:28.463;SAMRUMUser;2015-07-08 21:48:28.463;0x0000000000054B65;0
11338;1211;90;1;0;1;SAMRUMUser;2015-07-08 21:48:28.463;SAMRUMUser;2015-07-08 21:48:28.463;0x0000000000054B66;0
11339;1103;109;1;0;1;SAMRUMUser;2015-07-08 21:53:16.807;SAMRUMUser;2015-07-08 21:53:16.807;0x0000000000054B6B;0
11340;1103;76;1;0;1;SAMRUMUser;2015-07-08 21:53:16.810;SAMRUMUser;2015-07-08 21:53:16.810;0x0000000000054B6C;0
11341;1103;110;1;0;1;SAMRUMUser;2015-07-08 21:53:16.810;SAMRUMUser;2015-07-08 21:53:16.810;0x0000000000054B6D;0
11342;1103;90;1;0;1;SAMRUMUser;2015-07-08 21:53:16.813;SAMRUMUser;2015-07-08 21:53:16.813;0x0000000000054B6E;0
11343;1103;214;0;1;0;SAMRUMUser;2015-07-08 21:53:16.813;SAMRUMUser;2015-07-08 21:53:16.813;0x0000000000054B6F;0
11344;948;109;1;1;1;SAMRUMUser;2015-07-08 21:54:17.187;SAMRUMUser;2015-07-08 21:54:17.187;0x0000000000054B72;0
11345;948;76;1;1;1;SAMRUMUser;2015-07-08 21:54:17.193;SAMRUMUser;2015-07-08 21:54:17.193;0x0000000000054B73;0
11346;948;110;1;1;1;SAMRUMUser;2015-07-08 21:54:17.197;SAMRUMUser;2015-07-08 21:54:17.197;0x0000000000054B74;0
11347;948;90;1;1;1;SAMRUMUser;2015-07-08 21:54:17.197;SAMRUMUser;2015-07-08 21:54:17.197;0x0000000000054B75;0
11354;893;76;1;0;1;SAMRUMUser;2015-07-08 21:55:50.750;SAMRUMUser;2015-07-08 21:55:50.750;0x0000000000054B7E;0
11355;893;110;1;0;1;SAMRUMUser;2015-07-08 21:55:50.753;SAMRUMUser;2015-07-08 21:55:50.753;0x0000000000054B7F;0
11356;893;90;1;0;1;SAMRUMUser;2015-07-08 21:55:50.757;SAMRUMUser;2015-07-08 21:55:50.757;0x0000000000054B80;0
11357;893;214;0;1;0;SAMRUMUser;2015-07-08 21:55:50.757;SAMRUMUser;2015-07-08 21:55:50.757;0x0000000000054B81;0
11359;1305;75;1;0;1;SAMRUMUser;2015-07-12 13:00:50.340;SAMRUMUser;2015-07-12 13:00:50.340;0x0000000000055356;0
11371;1308;73;1;0;1;SAMRUMUser;2015-08-16 15:29:10.003;SAMRUMUser;2015-08-16 15:29:10.003;0x00000000000572E4;0
11373;1310;73;1;0;1;SAMRUMUser;2015-08-16 21:24:54.207;SAMRUMUser;2015-08-16 21:24:54.207;0x00000000000572F9;0
11374;1311;73;1;0;1;SAMRUMUser;2015-08-16 21:42:06.563;SAMRUMUser;2015-08-16 21:42:06.563;0x00000000000573E8;0
11375;1312;73;1;0;1;SAMRUMUser;2015-08-16 21:43:16.263;SAMRUMUser;2015-08-16 21:43:16.263;0x00000000000573EA;0
11376;1313;73;1;0;1;SAMRUMUser;2015-08-17 08:20:06.680;SAMRUMUser;2015-08-17 08:20:06.680;0x00000000000573FC;0
11377;1270;73;1;0;1;SAMRUMUser;2015-08-21 09:02:05.740;SAMRUMUser;2015-08-21 09:02:05.740;0x00000000000575AA;0
11379;1314;73;1;0;1;SAMRUMUser;2015-08-21 09:23:59.603;SAMRUMUser;2015-08-21 09:23:59.603;0x00000000000575C3;0
11380;1315;73;1;0;1;SAMRUMUser;2015-08-21 09:49:21.973;SAMRUMUser;2015-08-21 09:49:21.973;0x000000000005780B;0
11382;1309;73;1;0;1;SAMRUMUser;2015-08-21 10:12:27.697;SAMRUMUser;2015-08-21 10:12:27.697;0x0000000000057823;0
11384;1316;73;1;0;1;SAMRUMUser;2015-08-24 10:02:08.247;SAMRUMUser;2015-08-24 10:02:08.247;0x0000000000057867;0
11387;1306;73;1;0;1;SAMRUMUser;2015-08-25 13:52:05.923;SAMRUMUser;2015-08-25 13:52:05.923;0x00000000000579DC;0
11389;1317;99;1;0;1;SAMRUMUser;2015-08-27 10:35:10.277;SAMRUMUser;2015-08-27 10:35:10.277;0x00000000000579EF;0
11390;1219;79;1;0;1;SAMRUMUser;2015-09-08 12:33:21.320;SAMRUMUser;2015-09-08 12:33:21.320;0x0000000000058268;0
11391;1318;73;1;0;1;SAMRUMUser;2015-09-18 10:24:48.730;SAMRUMUser;2015-09-18 10:24:48.730;0x000000000005828C;0
11434;1301;204;1;0;1;SAMRUMUser;2015-09-18 11:31:29.353;SAMRUMUser;2015-09-18 11:31:29.353;0x0000000000058319;0
11435;1301;109;1;0;1;SAMRUMUser;2015-09-18 11:31:29.357;SAMRUMUser;2015-09-18 11:31:29.357;0x000000000005831A;0
11436;1301;76;1;0;1;SAMRUMUser;2015-09-18 11:31:29.357;SAMRUMUser;2015-09-18 11:31:29.357;0x000000000005831B;0
11437;1301;110;1;0;1;SAMRUMUser;2015-09-18 11:31:29.360;SAMRUMUser;2015-09-18 11:31:29.360;0x000000000005831C;0
11438;1301;90;1;0;1;SAMRUMUser;2015-09-18 11:31:29.360;SAMRUMUser;2015-09-18 11:31:29.360;0x000000000005831D;0
11439;1301;81;1;0;1;SAMRUMUser;2015-09-18 11:31:29.363;SAMRUMUser;2015-09-18 11:31:29.363;0x000000000005831E;0
11440;1301;84;1;0;1;SAMRUMUser;2015-09-18 11:31:29.367;SAMRUMUser;2015-09-18 11:31:29.367;0x000000000005831F;0
11441;1301;73;1;0;1;SAMRUMUser;2015-09-18 11:31:29.370;SAMRUMUser;2015-09-18 11:31:29.370;0x0000000000058320;0
11442;1301;75;1;0;1;SAMRUMUser;2015-09-18 11:31:29.370;SAMRUMUser;2015-09-18 11:31:29.370;0x0000000000058321;0
11443;1301;80;1;0;1;SAMRUMUser;2015-09-18 11:31:29.373;SAMRUMUser;2015-09-18 11:31:29.373;0x0000000000058322;0
11444;1301;174;1;0;1;SAMRUMUser;2015-09-18 11:31:29.373;SAMRUMUser;2015-09-18 11:31:29.373;0x0000000000058323;0
11445;1301;230;0;0;1;SAMRUMUser;2015-09-18 11:31:29.377;SAMRUMUser;2015-09-18 11:31:29.377;0x0000000000058324;0
11446;1301;178;1;0;1;SAMRUMUser;2015-09-18 11:31:29.380;SAMRUMUser;2015-09-18 11:31:29.380;0x0000000000058325;0
11447;1301;179;1;0;1;SAMRUMUser;2015-09-18 11:31:29.380;SAMRUMUser;2015-09-18 11:31:29.380;0x0000000000058326;0
11448;1300;204;1;0;1;SAMRUMUser;2015-09-18 11:37:41.460;SAMRUMUser;2015-09-18 11:37:41.460;0x0000000000058327;0
11449;1300;109;1;0;1;SAMRUMUser;2015-09-18 11:37:41.463;SAMRUMUser;2015-09-18 11:37:41.463;0x0000000000058328;0
11450;1300;76;1;0;1;SAMRUMUser;2015-09-18 11:37:41.467;SAMRUMUser;2015-09-18 11:37:41.467;0x0000000000058329;0
11451;1300;110;1;0;1;SAMRUMUser;2015-09-18 11:37:41.470;SAMRUMUser;2015-09-18 11:37:41.470;0x000000000005832A;0
11452;1300;90;1;0;1;SAMRUMUser;2015-09-18 11:37:41.473;SAMRUMUser;2015-09-18 11:37:41.473;0x000000000005832B;0
11453;1300;81;1;0;1;SAMRUMUser;2015-09-18 11:37:41.473;SAMRUMUser;2015-09-18 11:37:41.473;0x000000000005832C;0
11454;1300;84;1;0;1;SAMRUMUser;2015-09-18 11:37:41.477;SAMRUMUser;2015-09-18 11:37:41.477;0x000000000005832D;0
11455;1300;73;1;0;1;SAMRUMUser;2015-09-18 11:37:41.480;SAMRUMUser;2015-09-18 11:37:41.480;0x000000000005832E;0
11456;1300;75;1;0;1;SAMRUMUser;2015-09-18 11:37:41.483;SAMRUMUser;2015-09-18 11:37:41.483;0x000000000005832F;0
11457;1300;80;1;0;1;SAMRUMUser;2015-09-18 11:37:41.487;SAMRUMUser;2015-09-18 11:37:41.487;0x0000000000058330;0
11458;1300;174;1;0;1;SAMRUMUser;2015-09-18 11:37:41.493;SAMRUMUser;2015-09-18 11:37:41.493;0x0000000000058331;0
11459;1300;230;1;1;1;SAMRUMUser;2015-09-18 11:37:41.497;SAMRUMUser;2015-09-18 11:37:41.497;0x0000000000058332;0
11460;1300;178;1;0;1;SAMRUMUser;2015-09-18 11:37:41.503;SAMRUMUser;2015-09-18 11:37:41.503;0x0000000000058333;0
11461;1300;179;1;0;1;SAMRUMUser;2015-09-18 11:37:41.507;SAMRUMUser;2015-09-18 11:37:41.507;0x0000000000058334;0
11462;1302;204;1;0;1;SAMRUMUser;2015-09-18 11:40:24.747;SAMRUMUser;2015-09-18 11:40:24.747;0x0000000000058337;0
11463;1302;109;1;0;1;SAMRUMUser;2015-09-18 11:40:24.747;SAMRUMUser;2015-09-18 11:40:24.747;0x0000000000058338;0
11464;1302;76;1;0;1;SAMRUMUser;2015-09-18 11:40:24.753;SAMRUMUser;2015-09-18 11:40:24.753;0x0000000000058339;0
11465;1302;110;1;0;1;SAMRUMUser;2015-09-18 11:40:24.757;SAMRUMUser;2015-09-18 11:40:24.757;0x000000000005833A;0
11466;1302;90;1;0;1;SAMRUMUser;2015-09-18 11:40:24.760;SAMRUMUser;2015-09-18 11:40:24.760;0x000000000005833B;0
11467;1302;81;1;0;1;SAMRUMUser;2015-09-18 11:40:24.760;SAMRUMUser;2015-09-18 11:40:24.760;0x000000000005833C;0
11468;1302;84;1;0;1;SAMRUMUser;2015-09-18 11:40:24.763;SAMRUMUser;2015-09-18 11:40:24.763;0x000000000005833D;0
11469;1302;73;1;0;1;SAMRUMUser;2015-09-18 11:40:24.763;SAMRUMUser;2015-09-18 11:40:24.763;0x000000000005833E;0
