OTRD_ID;OTRD_OTR_ID_ObjectTypeRelatinship;OTRD_OTR_ID_ConditionalObjectTypeRelationship;OTRD_RDT_ID_RelationshipDependencyType;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp
3226;3566;3568;2;SAMRUMUser;2012-06-16 18:14:11.793;SAMRUMUser;2012-06-16 18:14:11.793;0x0000000000042CA6
3227;1295;3572;2;SAMRUMUser;2012-06-16 18:20:02.430;SAMRUMUser;2012-06-16 18:20:02.430;0x0000000000042CAF
3228;3572;3573;2;SAMRUMUser;2012-06-16 18:21:15.550;SAMRUMUser;2012-06-16 18:21:15.550;0x0000000000042CB4
3229;3572;3574;1;SAMRUMUser;2012-06-16 18:22:27.793;SAMRUMUser;2012-06-16 18:22:27.793;0x0000000000042CB9
3230;3503;3504;1;SAMRUMUser;2012-06-16 19:10:07.677;SAMRUMUser;2012-06-16 19:10:07.677;0x0000000000042F25
3231;2920;3578;1;SAMRUMUser;2012-06-16 19:13:37.113;SAMRUMUser;2012-06-16 19:13:37.113;0x0000000000042F2F
3235;1030;3584;1;SAMRUMUser;2012-09-29 10:08:34.003;SAMRUMUser;2012-09-29 10:08:34.003;0x0000000000043B09
3236;3583;3585;1;SAMRUMUser;2012-09-29 10:10:28.137;SAMRUMUser;2012-09-29 10:10:28.137;0x0000000000043B0E
3237;3584;3586;1;SAMRUMUser;2012-09-29 10:22:05.010;SAMRUMUser;2012-09-29 10:22:05.010;0x0000000000043B13
3244;451;2442;1;SAMRUMUser;2012-10-20 16:21:54.867;SAMRUMUser;2012-10-20 16:21:54.867;0x00000000000449C3
3247;3590;3591;1;SAMRUMUser;2012-10-26 09:55:04.993;SAMRUMUser;2012-10-26 09:55:04.993;0x00000000000449EF
3249;1998;3601;2;SAMRUMUser;2012-11-10 15:55:37.723;SAMRUMUser;2012-11-10 15:55:37.723;0x0000000000044AC4
3250;3603;3604;2;SAMRUMUser;2012-11-10 19:50:53.033;SAMRUMUser;2012-11-10 19:50:53.033;0x0000000000044AE2
3251;3606;3607;2;SAMRUMUser;2012-11-10 19:58:47.540;SAMRUMUser;2012-11-10 19:58:47.540;0x0000000000044AF7
3252;3609;3610;2;SAMRUMUser;2012-11-10 20:05:39.633;SAMRUMUser;2012-11-10 20:05:39.633;0x0000000000044B13
3255;2213;2877;1;SAMRUMUser;2012-11-30 12:42:07.700;SAMRUMUser;2012-11-30 12:42:07.700;0x0000000000045986
3256;2213;3621;1;SAMRUMUser;2012-11-30 12:42:26.257;SAMRUMUser;2012-11-30 12:42:26.257;0x0000000000045989
3260;3495;3649;1;SAMRUMUser;2013-02-13 17:10:18.090;SAMRUMUser;2013-02-13 17:10:18.090;0x0000000000046DD6
3264;3070;2157;1;SAMRUMUser;2013-03-15 20:22:12.967;SAMRUMUser;2013-03-15 20:22:12.967;0x0000000000047564
3275;2967;1945;1;SAMRUMUser;2013-03-28 06:25:00.353;SAMRUMUser;2013-03-28 06:25:00.353;0x00000000000477AE
3277;1808;1849;1;SAMRUMUser;2013-03-28 06:29:22.720;SAMRUMUser;2013-03-28 06:29:22.720;0x00000000000477C1
3279;1811;1851;1;SAMRUMUser;2013-03-28 06:32:46.023;SAMRUMUser;2013-03-28 06:32:46.023;0x00000000000477CD
3280;1811;1852;1;SAMRUMUser;2013-03-28 06:33:42.043;SAMRUMUser;2013-03-28 06:33:42.043;0x00000000000477D3
3281;1811;1944;2;SAMRUMUser;2013-03-28 06:34:28.740;SAMRUMUser;2013-03-28 06:34:28.740;0x00000000000477D9
3282;2306;2507;1;SAMRUMUser;2013-03-28 06:58:00.177;SAMRUMUser;2013-03-28 06:58:00.177;0x00000000000477DC
3287;2967;1703;1;SAMRUMUser;2013-03-28 07:14:57.963;SAMRUMUser;2013-03-28 07:14:57.963;0x0000000000047817
3288;2507;1811;2;SAMRUMUser;2013-03-28 07:18:33.787;SAMRUMUser;2013-03-28 07:18:33.787;0x0000000000047820
3289;2967;1808;2;SAMRUMUser;2013-03-28 07:19:15.863;SAMRUMUser;2013-03-28 07:19:15.863;0x0000000000047828
3290;1968;1986;1;SAMRUMUser;2013-03-28 07:37:41.070;SAMRUMUser;2013-03-28 07:37:41.070;0x000000000004787B
3291;1986;1987;1;SAMRUMUser;2013-03-28 07:38:21.140;SAMRUMUser;2013-03-28 07:38:21.140;0x0000000000047884
3292;1986;1990;2;SAMRUMUser;2013-03-28 07:41:27.367;SAMRUMUser;2013-03-28 07:41:27.367;0x0000000000047887
3294;1808;1850;1;SAMRUMUser;2013-03-28 07:53:23.767;SAMRUMUser;2013-03-28 07:53:23.767;0x0000000000047893
3331;402;3718;1;SAMRUMUser;2013-08-29 09:49:46.223;SAMRUMUser;2013-08-29 09:49:46.223;0x0000000000048573
3341;3729;3294;1;SAMRUMUser;2013-08-31 21:29:53.810;SAMRUMUser;2013-08-31 21:29:53.810;0x000000000004872A
3343;3728;3730;2;SAMRUMUser;2013-08-31 21:32:30.007;SAMRUMUser;2013-08-31 21:32:30.007;0x0000000000048738
3344;3730;3729;2;SAMRUMUser;2013-08-31 21:32:57.127;SAMRUMUser;2013-08-31 21:32:57.127;0x000000000004873D
3345;3730;3300;1;SAMRUMUser;2013-08-31 21:33:24.410;SAMRUMUser;2013-08-31 21:33:24.410;0x0000000000048742
3352;3741;3753;2;SAMRUMUser;2013-09-01 16:54:14.110;SAMRUMUser;2013-09-01 16:54:14.110;0x00000000000487E5
3354;3741;3743;1;SAMRUMUser;2013-09-01 17:01:28.707;SAMRUMUser;2013-09-01 17:01:28.707;0x0000000000048808
3355;3741;3744;1;SAMRUMUser;2013-09-01 17:02:35.390;SAMRUMUser;2013-09-01 17:02:35.390;0x000000000004880F
3358;3339;3758;2;SAMRUMUser;2013-09-01 21:03:09.607;SAMRUMUser;2013-09-01 21:03:09.607;0x0000000000048829
3359;3758;3759;1;SAMRUMUser;2013-09-01 21:05:09.163;SAMRUMUser;2013-09-01 21:05:09.163;0x0000000000048831
3360;3758;3757;2;SAMRUMUser;2013-09-01 21:05:45.300;SAMRUMUser;2013-09-01 21:05:45.300;0x000000000004883A
3367;3422;3423;1;SAMRUMUser;2013-09-05 13:22:41.867;SAMRUMUser;2013-09-05 13:22:41.867;0x0000000000048AAA
3368;3189;3191;1;SAMRUMUser;2013-09-05 13:24:09.330;SAMRUMUser;2013-09-05 13:24:09.330;0x0000000000048AB2
3398;1366;1358;1;SAMRUMUser;2013-09-07 08:54:10.130;SAMRUMUser;2013-09-07 08:54:10.130;0x0000000000048C73
3399;1358;2848;1;SAMRUMUser;2013-09-07 08:54:50.153;SAMRUMUser;2013-09-07 08:54:50.153;0x0000000000048C87
3400;1358;3327;1;SAMRUMUser;2013-09-07 08:55:26.567;SAMRUMUser;2013-09-07 08:55:26.567;0x0000000000048C8B
3401;1366;1360;1;SAMRUMUser;2013-09-07 08:56:03.600;SAMRUMUser;2013-09-07 08:56:03.600;0x0000000000048C8E
3402;1366;1361;1;SAMRUMUser;2013-09-07 08:57:20.443;SAMRUMUser;2013-09-07 08:57:20.443;0x0000000000048C93
3403;1361;1362;1;SAMRUMUser;2013-09-07 08:58:22.217;SAMRUMUser;2013-09-07 08:58:22.217;0x0000000000048C9B
3405;1366;2717;1;SAMRUMUser;2013-09-07 09:01:00.157;SAMRUMUser;2013-09-07 09:01:00.157;0x0000000000048CA8
3406;1366;1365;1;SAMRUMUser;2013-09-07 09:02:24.550;SAMRUMUser;2013-09-07 09:02:24.550;0x0000000000048CAF
3407;1366;1380;1;SAMRUMUser;2013-09-07 09:03:39.363;SAMRUMUser;2013-09-07 09:03:39.363;0x0000000000048CB8
3408;1366;1379;1;SAMRUMUser;2013-09-07 09:04:06.163;SAMRUMUser;2013-09-07 09:04:06.163;0x0000000000048CC5
3409;1366;2615;1;SAMRUMUser;2013-09-07 09:04:50.423;SAMRUMUser;2013-09-07 09:04:50.423;0x0000000000048CC9
3410;1366;2616;1;SAMRUMUser;2013-09-07 09:05:30.353;SAMRUMUser;2013-09-07 09:05:30.353;0x0000000000048CCC
3415;3812;3813;1;SAMRUMUser;2013-10-10 14:41:49.837;SAMRUMUser;2013-10-10 14:41:49.837;0x0000000000049B50
3419;3884;3885;1;SAMRUMUser;2014-01-16 19:14:50.133;SAMRUMUser;2014-01-16 19:14:50.133;0x000000000004A39B
3420;3884;3886;1;SAMRUMUser;2014-01-16 19:16:22.713;SAMRUMUser;2014-01-16 19:16:22.713;0x000000000004A3A1
3423;3884;3887;1;SAMRUMUser;2014-01-16 19:48:00.620;SAMRUMUser;2014-01-16 19:48:00.620;0x000000000004A452
3424;3897;3898;1;SAMRUMUser;2014-01-17 13:10:11.520;SAMRUMUser;2014-01-17 13:10:11.520;0x000000000004A586
3425;3897;3888;1;SAMRUMUser;2014-01-17 13:10:29.767;SAMRUMUser;2014-01-17 13:10:29.767;0x000000000004A589
3426;3897;3893;1;SAMRUMUser;2014-01-21 14:35:01.510;SAMRUMUser;2014-01-21 14:35:01.510;0x000000000004A752
3433;3936;3937;1;SAMRUMUser;2014-01-25 21:41:14.653;SAMRUMUser;2014-01-25 21:41:14.653;0x000000000004A9A1
3434;3940;3938;1;SAMRUMUser;2014-01-26 16:17:41.427;SAMRUMUser;2014-01-26 16:17:41.427;0x000000000004A9C7
3435;3942;3943;1;SAMRUMUser;2014-01-26 16:22:22.940;SAMRUMUser;2014-01-26 16:22:22.940;0x000000000004A9D6
3439;3944;3951;1;SAMRUMUser;2014-01-27 08:35:55.367;SAMRUMUser;2014-01-27 08:35:55.367;0x000000000004AA79
3443;3944;3945;1;SAMRUMUser;2014-01-28 17:36:57.930;SAMRUMUser;2014-01-28 17:36:57.930;0x000000000004AAA2
3444;2218;3954;1;SAMRUMUser;2014-01-29 19:54:25.237;SAMRUMUser;2014-01-29 19:54:25.237;0x000000000004AAF9
3446;3954;2220;1;SAMRUMUser;2014-01-29 19:57:12.317;SAMRUMUser;2014-01-29 19:57:12.317;0x000000000004AB04
3448;2220;3955;1;SAMRUMUser;2014-01-29 20:08:44.857;SAMRUMUser;2014-01-29 20:08:44.857;0x000000000004AB11
3449;2220;3956;2;SAMRUMUser;2014-01-29 20:10:12.060;SAMRUMUser;2014-01-29 20:10:12.060;0x000000000004AB17
3450;3974;3975;1;SAMRUMUser;2014-02-13 20:31:20.283;SAMRUMUser;2014-02-13 20:31:20.283;0x000000000004AB90
3452;3983;3985;1;SAMRUMUser;2014-02-13 21:11:40.713;SAMRUMUser;2014-02-13 21:11:40.713;0x000000000004ABD6
3453;3968;3982;1;SAMRUMUser;2014-02-13 21:27:24.913;SAMRUMUser;2014-02-13 21:27:24.913;0x000000000004ABE0
3456;3990;3991;1;SAMRUMUser;2014-03-27 12:13:01.543;SAMRUMUser;2014-03-27 12:13:01.543;0x000000000004AFF5
3457;3991;3992;1;SAMRUMUser;2014-03-27 12:13:54.390;SAMRUMUser;2014-03-27 12:13:54.390;0x000000000004AFFA
3460;3994;3995;1;SAMRUMUser;2014-03-27 12:16:49.170;SAMRUMUser;2014-03-27 12:16:49.170;0x000000000004B00B
3461;3991;3996;1;SAMRUMUser;2014-03-27 12:18:20.167;SAMRUMUser;2014-03-27 12:18:20.167;0x000000000004B012
3462;3996;3997;1;SAMRUMUser;2014-03-27 12:19:19.387;SAMRUMUser;2014-03-27 12:19:19.387;0x000000000004B017
3463;3992;3993;1;SAMRUMUser;2014-03-27 13:38:55.100;SAMRUMUser;2014-03-27 13:38:55.100;0x000000000004B01B
3464;3994;3998;1;SAMRUMUser;2014-03-27 13:39:53.650;SAMRUMUser;2014-03-27 13:39:53.650;0x000000000004B020
3469;402;1921;1;SAMRUMUser;2014-04-07 18:10:31.827;SAMRUMUser;2014-04-07 18:10:31.827;0x000000000004B075
3470;2306;1923;1;SAMRUMUser;2014-04-07 18:12:37.963;SAMRUMUser;2014-04-07 18:12:37.963;0x000000000004B07D
3473;1968;4004;1;SAMRUMUser;2014-04-07 20:20:53.000;SAMRUMUser;2014-04-07 20:20:53.000;0x000000000004B159
3474;402;4003;1;SAMRUMUser;2014-04-07 20:21:58.880;SAMRUMUser;2014-04-07 20:21:58.880;0x000000000004B15F
3477;2511;2512;1;SAMRUMUser;2014-04-07 20:36:30.593;SAMRUMUser;2014-04-07 20:36:30.593;0x000000000004B1ED
3479;2306;3708;1;SAMRUMUser;2014-04-08 10:10:12.387;SAMRUMUser;2014-04-08 10:10:12.387;0x000000000004B20E
3480;2306;4005;1;SAMRUMUser;2014-04-08 10:26:50.810;SAMRUMUser;2014-04-08 10:26:50.810;0x000000000004B29B
3481;402;3717;1;SAMRUMUser;2014-04-08 11:33:08.997;SAMRUMUser;2014-04-08 11:33:08.997;0x000000000004B2B4
3482;402;4006;1;SAMRUMUser;2014-04-08 11:36:41.197;SAMRUMUser;2014-04-08 11:36:41.197;0x000000000004B2BF
3483;1968;4007;1;SAMRUMUser;2014-04-08 11:43:57.060;SAMRUMUser;2014-04-08 11:43:57.060;0x000000000004B2F1
3485;1968;4008;1;SAMRUMUser;2014-04-08 11:52:56.210;SAMRUMUser;2014-04-08 11:52:56.210;0x000000000004B32D
3490;2921;3514;1;SAMRUMUser;2014-05-01 08:20:19.817;SAMRUMUser;2014-05-01 08:20:19.817;0x000000000004B5E9
3492;4022;4023;1;SAMRUMUser;2014-08-13 10:43:12.417;SAMRUMUser;2014-08-13 10:43:12.417;0x000000000004BAF8
3493;4039;4040;1;SAMRUMUser;2014-08-25 14:46:23.247;SAMRUMUser;2014-08-25 14:46:23.247;0x000000000004BD08
3563;4125;4127;1;SAMRUMUser;2015-02-11 19:34:53.390;SAMRUMUser;2015-02-11 19:34:53.390;0x000000000004D6AC
3573;4177;1033;1;SAMRUMUser;2015-02-18 18:26:25.100;SAMRUMUser;2015-02-18 18:26:25.100;0x000000000004DA3E
3575;4177;1961;2;SAMRUMUser;2015-02-18 18:28:04.673;SAMRUMUser;2015-02-18 18:28:04.673;0x000000000004DA57
3576;3151;3159;2;SAMRUMUser;2015-02-19 10:02:11.500;SAMRUMUser;2015-02-19 10:02:11.500;0x000000000004DA76
3590;799;2329;1;SAMRUMUser;2015-03-09 06:43:56.903;SAMRUMUser;2015-03-09 06:43:56.903;0x000000000004EEE0
3596;4189;2761;1;SAMRUMUser;2015-03-09 07:47:26.670;SAMRUMUser;2015-03-09 07:47:26.670;0x000000000004F125
3597;4189;3057;1;SAMRUMUser;2015-03-09 07:48:48.760;SAMRUMUser;2015-03-09 07:48:48.760;0x000000000004F12B
3634;4260;4261;1;SAMRUMUser;2015-05-25 21:43:28.850;SAMRUMUser;2015-05-25 21:43:28.850;0x0000000000051C3F
3648;2920;4268;1;SAMRUMUser;2015-05-29 13:16:51.280;SAMRUMUser;2015-05-29 13:16:51.280;0x0000000000051E8D
3649;2920;4269;1;SAMRUMUser;2015-05-29 13:20:41.810;SAMRUMUser;2015-05-29 13:20:41.810;0x0000000000051E96
3650;2920;4270;1;SAMRUMUser;2015-05-29 13:45:20.150;SAMRUMUser;2015-05-29 13:45:20.150;0x0000000000051EC5
3651;2920;4271;1;SAMRUMUser;2015-05-29 13:46:49.120;SAMRUMUser;2015-05-29 13:46:49.120;0x0000000000051ECA
3652;2920;4272;1;SAMRUMUser;2015-05-29 13:48:58.813;SAMRUMUser;2015-05-29 13:48:58.813;0x0000000000051EEB
3653;2920;4273;1;SAMRUMUser;2015-05-29 13:50:38.787;SAMRUMUser;2015-05-29 13:50:38.787;0x0000000000051EFC
3654;2920;4274;1;SAMRUMUser;2015-05-29 13:52:27.370;SAMRUMUser;2015-05-29 13:52:27.370;0x0000000000051F0E
3655;2920;4275;1;SAMRUMUser;2015-05-29 13:54:07.517;SAMRUMUser;2015-05-29 13:54:07.517;0x0000000000051F17
3656;2920;4276;1;SAMRUMUser;2015-05-29 13:55:20.090;SAMRUMUser;2015-05-29 13:55:20.090;0x0000000000051F1C
3657;2920;4277;1;SAMRUMUser;2015-05-29 13:57:14.280;SAMRUMUser;2015-05-29 13:57:14.280;0x0000000000051F21
3672;4050;4281;1;SAMRUMUser;2015-05-29 15:20:27.710;SAMRUMUser;2015-05-29 15:20:27.710;0x0000000000052011
3717;3016;3020;1;SAMRUMUser;2015-05-30 12:44:35.593;SAMRUMUser;2015-05-30 12:44:35.593;0x0000000000052366
3718;3016;3021;1;SAMRUMUser;2015-05-30 12:44:59.403;SAMRUMUser;2015-05-30 12:44:59.403;0x000000000005236B
3719;3016;3022;1;SAMRUMUser;2015-05-30 12:45:17.797;SAMRUMUser;2015-05-30 12:45:17.797;0x0000000000052371
3720;3016;3023;1;SAMRUMUser;2015-05-30 12:45:38.253;SAMRUMUser;2015-05-30 12:45:38.253;0x0000000000052377
3738;2921;3512;1;SAMRUMUser;2015-06-03 13:48:50.140;SAMRUMUser;2015-06-03 13:48:50.140;0x000000000005262C
3755;3016;3017;1;SAMRUMUser;2015-06-06 11:05:09.733;SAMRUMUser;2015-06-06 11:05:09.733;0x0000000000052C8B
3756;3016;3018;1;SAMRUMUser;2015-06-06 11:06:12.487;SAMRUMUser;2015-06-06 11:06:12.487;0x0000000000052C95
3757;3016;3019;1;SAMRUMUser;2015-06-06 11:06:53.173;SAMRUMUser;2015-06-06 11:06:53.173;0x0000000000052C9A
3781;3790;3788;1;SAMRUMUser;2015-06-06 15:33:46.483;SAMRUMUser;2015-06-06 15:33:46.483;0x0000000000052EC4
3783;4050;4052;2;SAMRUMUser;2015-06-07 11:12:44.500;SAMRUMUser;2015-06-07 11:12:44.500;0x00000000000530F0
3784;4050;4058;1;SAMRUMUser;2015-06-07 11:13:07.130;SAMRUMUser;2015-06-07 11:13:07.130;0x00000000000530FD
3785;4050;4059;2;SAMRUMUser;2015-06-07 11:13:25.190;SAMRUMUser;2015-06-07 11:13:25.190;0x000000000005310B
3786;4050;4061;1;SAMRUMUser;2015-06-07 11:13:50.943;SAMRUMUser;2015-06-07 11:13:50.943;0x0000000000053118
3787;4050;4062;2;SAMRUMUser;2015-06-07 11:14:19.167;SAMRUMUser;2015-06-07 11:14:19.167;0x0000000000053129
3788;4050;4063;1;SAMRUMUser;2015-06-07 11:15:00.030;SAMRUMUser;2015-06-07 11:15:00.030;0x000000000005313A
3789;4050;4064;2;SAMRUMUser;2015-06-07 11:15:24.867;SAMRUMUser;2015-06-07 11:15:24.867;0x000000000005314A
3790;4050;4065;1;SAMRUMUser;2015-06-07 11:15:48.580;SAMRUMUser;2015-06-07 11:15:48.580;0x0000000000053159
3791;4065;4068;1;SAMRUMUser;2015-06-07 11:16:15.777;SAMRUMUser;2015-06-07 11:16:15.777;0x0000000000053167
3792;4050;4115;2;SAMRUMUser;2015-06-07 11:16:35.300;SAMRUMUser;2015-06-07 11:16:35.300;0x000000000005316D
3793;4115;4117;1;SAMRUMUser;2015-06-07 11:17:02.700;SAMRUMUser;2015-06-07 11:17:02.700;0x000000000005317B
3794;4050;4053;1;SAMRUMUser;2015-06-07 11:17:23.443;SAMRUMUser;2015-06-07 11:17:23.443;0x0000000000053181
3795;4050;4054;1;SAMRUMUser;2015-06-07 11:17:48.307;SAMRUMUser;2015-06-07 11:17:48.307;0x0000000000053184
3796;4050;4055;1;SAMRUMUser;2015-06-07 11:18:09.613;SAMRUMUser;2015-06-07 11:18:09.613;0x0000000000053187
3797;4247;4248;1;SAMRUMUser;2015-06-07 12:53:24.843;SAMRUMUser;2015-06-07 12:53:24.843;0x00000000000532C0
3798;4247;4249;1;SAMRUMUser;2015-06-07 12:53:57.097;SAMRUMUser;2015-06-07 12:53:57.097;0x00000000000532CC
3799;4247;4250;1;SAMRUMUser;2015-06-07 12:54:32.597;SAMRUMUser;2015-06-07 12:54:32.597;0x00000000000532D2
3800;4247;4251;1;SAMRUMUser;2015-06-07 12:54:59.580;SAMRUMUser;2015-06-07 12:54:59.580;0x00000000000532D8
3801;4247;4253;1;SAMRUMUser;2015-06-07 12:55:55.930;SAMRUMUser;2015-06-07 12:55:55.930;0x00000000000532E9
3808;4353;4354;2;SAMRUMUser;2015-06-13 09:18:31.807;SAMRUMUser;2015-06-13 09:18:31.807;0x00000000000539CD
3809;4354;4355;2;SAMRUMUser;2015-06-13 09:19:47.397;SAMRUMUser;2015-06-13 09:19:47.397;0x00000000000539D6
3810;4355;4356;2;SAMRUMUser;2015-06-13 09:22:06.040;SAMRUMUser;2015-06-13 09:22:06.040;0x00000000000539DF
3811;3730;4357;2;SAMRUMUser;2015-06-13 09:24:09.380;SAMRUMUser;2015-06-13 09:24:09.380;0x00000000000539E8
3813;4357;3731;2;SAMRUMUser;2015-06-13 09:26:18.280;SAMRUMUser;2015-06-13 09:26:18.280;0x00000000000539F7
3814;4357;4358;1;SAMRUMUser;2015-06-13 09:27:00.777;SAMRUMUser;2015-06-13 09:27:00.777;0x0000000000053A01
3815;3731;3756;1;SAMRUMUser;2015-06-13 09:28:17.260;SAMRUMUser;2015-06-13 09:28:17.260;0x0000000000053A0D
3816;3731;3324;2;SAMRUMUser;2015-06-13 09:28:39.190;SAMRUMUser;2015-06-13 09:28:39.190;0x0000000000053A13
3817;3727;3283;1;SAMRUMUser;2015-06-13 09:29:03.817;SAMRUMUser;2015-06-13 09:29:03.817;0x0000000000053A18
3818;3728;3295;1;SAMRUMUser;2015-06-13 09:29:20.577;SAMRUMUser;2015-06-13 09:29:20.577;0x0000000000053A1E
3819;4356;4359;2;SAMRUMUser;2015-06-13 09:33:04.213;SAMRUMUser;2015-06-13 09:33:04.213;0x0000000000053A26
3820;4359;4360;2;SAMRUMUser;2015-06-13 09:34:10.597;SAMRUMUser;2015-06-13 09:34:10.597;0x0000000000053A2F
3823;4354;3529;1;SAMRUMUser;2015-06-13 09:40:01.633;SAMRUMUser;2015-06-13 09:40:01.633;0x0000000000053A44
3829;2796;2802;1;SAMRUMUser;2015-06-13 11:41:39.033;SAMRUMUser;2015-06-13 11:41:39.033;0x0000000000053A82
3830;1366;1364;1;SAMRUMUser;2015-06-13 21:03:13.073;SAMRUMUser;2015-06-13 21:03:13.073;0x0000000000053A8B
3835;1036;1942;1;SAMRUMUser;2015-06-16 17:02:29.817;SAMRUMUser;2015-06-16 17:02:29.817;0x0000000000053AF5
3839;2345;2970;2;SAMRUMUser;2015-06-23 12:34:18.650;SAMRUMUser;2015-06-23 12:34:18.650;0x0000000000053D57
3841;2345;1034;2;SAMRUMUser;2015-06-23 12:35:03.397;SAMRUMUser;2015-06-23 12:35:03.397;0x0000000000053D75
3842;2345;1947;2;SAMRUMUser;2015-06-23 12:36:13.547;SAMRUMUser;2015-06-23 12:36:13.547;0x0000000000053D80
3843;1963;4177;1;SAMRUMUser;2015-06-23 12:36:55.773;SAMRUMUser;2015-06-23 12:36:55.773;0x0000000000053D8F
3848;5381;5382;1;SAMRUMUser;2015-06-27 11:40:04.950;SAMRUMUser;2015-06-27 11:40:04.950;0x00000000000544B5
3849;5381;5383;2;SAMRUMUser;2015-06-27 11:40:42.480;SAMRUMUser;2015-06-27 11:40:42.480;0x00000000000544B9
3850;5392;5393;1;SAMRUMUser;2015-06-27 11:47:50.617;SAMRUMUser;2015-06-27 11:47:50.617;0x00000000000544D1
3852;5416;5417;1;SAMRUMUser;2015-06-30 16:15:51.927;SAMRUMUser;2015-06-30 16:15:51.927;0x0000000000054879
3853;5416;2845;2;SAMRUMUser;2015-06-30 16:16:14.153;SAMRUMUser;2015-06-30 16:16:14.153;0x000000000005487B
3854;4353;3527;1;SAMRUMUser;2015-07-02 18:07:49.360;SAMRUMUser;2015-07-02 18:07:49.360;0x0000000000054999
3855;4355;3530;1;SAMRUMUser;2015-07-02 18:08:52.730;SAMRUMUser;2015-07-02 18:08:52.730;0x00000000000549A1
3856;4356;3528;1;SAMRUMUser;2015-07-02 18:22:37.030;SAMRUMUser;2015-07-02 18:22:37.030;0x00000000000549A9
3857;4359;4362;1;SAMRUMUser;2015-07-02 18:23:04.637;SAMRUMUser;2015-07-02 18:23:04.637;0x00000000000549B1
3858;4360;4363;1;SAMRUMUser;2015-07-02 18:23:39.167;SAMRUMUser;2015-07-02 18:23:39.167;0x00000000000549BD
3859;4360;3531;2;SAMRUMUser;2015-07-02 18:24:03.430;SAMRUMUser;2015-07-02 18:24:03.430;0x00000000000549C5
3861;3176;5425;1;SAMRUMUser;2015-07-08 19:02:37.673;SAMRUMUser;2015-07-08 19:02:37.673;0x0000000000054AB8
3864;3176;5427;1;SAMRUMUser;2015-07-08 19:07:50.730;SAMRUMUser;2015-07-08 19:07:50.730;0x0000000000054AD8
3866;1030;4372;1;SAMRUMUser;2015-08-12 07:39:53.270;SAMRUMUser;2015-08-12 07:39:53.270;0x00000000000562E9
3867;5392;5444;1;SAMRUMUser;2015-08-18 08:18:43.293;SAMRUMUser;2015-08-18 08:18:43.293;0x00000000000575A5
3870;1634;1628;1;SAMRUMUser;2015-08-27 10:33:03.077;SAMRUMUser;2015-08-27 10:33:03.077;0x00000000000579E4
3875;3041;3999;1;SAMRUMUser;2015-09-10 14:06:15.957;SAMRUMUser;2015-09-10 14:06:15.957;0x0000000000058279
3876;5461;5462;1;SAMRUMUser;2015-09-18 11:09:14.320;SAMRUMUser;2015-09-18 11:09:14.320;0x00000000000582BF
3877;5461;5463;1;SAMRUMUser;2015-09-18 11:10:52.890;SAMRUMUser;2015-09-18 11:10:52.890;0x00000000000582C4
3879;3041;399;1;SAMRUMUser;2015-09-22 12:03:41.247;SAMRUMUser;2015-09-22 12:03:41.247;0x00000000000591D4
3880;2031;2042;1;SAMRUMUser;2015-09-22 14:12:02.530;SAMRUMUser;2015-09-22 14:12:02.530;0x0000000000059202
3881;378;608;1;SAMRUMUser;2015-09-22 16:58:28.907;SAMRUMUser;2015-09-22 16:58:28.907;0x0000000000059206
3882;5469;5470;1;SAMRUMUser;2015-09-24 11:25:46.007;SAMRUMUser;2015-09-24 11:25:46.007;0x0000000000059232
3884;4345;5450;1;SAMRUMUser;2015-09-30 10:43:15.430;SAMRUMUser;2015-09-30 10:43:15.430;0x0000000000059249
3888;5471;5473;1;SAMRUMUser;2015-09-30 12:20:05.090;SAMRUMUser;2015-09-30 12:20:05.090;0x0000000000059261
3890;5478;5479;1;SAMRUMUser;2015-10-10 11:55:57.043;SAMRUMUser;2015-10-10 11:55:57.043;0x00000000000593F9
3891;5478;2437;1;SAMRUMUser;2015-10-10 11:56:51.800;SAMRUMUser;2015-10-10 11:56:51.800;0x0000000000059403
3893;3905;3910;1;SAMRUMUser;2015-10-10 12:30:09.910;SAMRUMUser;2015-10-10 12:30:09.910;0x00000000000594B7
3900;3905;3908;1;SAMRUMUser;2015-10-11 20:05:13.190;SAMRUMUser;2015-10-11 20:05:13.190;0x000000000005957A
3905;5487;2886;1;SAMRUMUser;2015-10-15 08:06:18.027;SAMRUMUser;2015-10-15 08:06:18.027;0x000000000005966A
3906;3910;3911;1;SAMRUMUser;2015-10-15 15:20:04.270;SAMRUMUser;2015-10-15 15:20:04.270;0x0000000000059681
3907;2264;2267;1;SAMRUMUser;2015-10-19 21:20:10.063;SAMRUMUser;2015-10-19 21:20:10.063;0x000000000005969E
3911;3082;3094;1;SAMRUMUser;2015-11-08 08:07:21.903;SAMRUMUser;2015-11-08 08:07:21.903;0x000000000005B16D
3912;2218;2887;1;SAMRUMUser;2015-11-25 20:36:24.613;SAMRUMUser;2015-11-25 20:36:24.613;0x000000000005C16E
3913;2218;2219;1;SAMRUMUser;2015-11-25 20:42:58.817;SAMRUMUser;2015-11-25 20:42:58.817;0x000000000005C184
3914;1030;3583;1;SAMRUMUser;2016-01-28 16:04:09.867;SAMRUMUser;2016-01-28 16:04:09.867;0x000000000005D04E
3915;2031;2063;1;SAMRUMUser;2016-01-30 17:38:17.173;SAMRUMUser;2016-01-30 17:38:17.173;0x000000000005D052
