OTRM_ID;OTRM_OTR_ID_ObjectTypeRelationship;OTRM_PMO_ID_Module;OTRM_ReadOnly;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp
41636;6034;244;0;SAMRUMUser;2018-01-05 18:30:27.400;SAMRUMUser;2018-01-05 18:30:27.400;0x000000000006CF89
41637;6034;246;0;SAMRUMUser;2018-01-05 18:30:27.400;SAMRUMUser;2018-01-05 18:30:27.400;0x000000000006CF8A
41638;6034;88;1;SAMRUMUser;2018-01-05 18:30:27.403;SAMRUMUser;2018-01-05 18:30:27.403;0x000000000006CF8B
41639;6034;95;1;SAMRUMUser;2018-01-05 18:30:27.407;SAMRUMUser;2018-01-05 18:30:27.407;0x000000000006CF8C
41640;6035;244;0;SAMRUMUser;2018-01-06 11:02:59.930;SAMRUMUser;2018-01-06 11:02:59.930;0x000000000006CF9A
41641;6035;246;0;SAMRUMUser;2018-01-06 11:02:59.933;SAMRUMUser;2018-01-06 11:02:59.933;0x000000000006CF9B
41656;6040;244;1;SAMRUMUser;2018-01-06 18:21:48.750;SAMRUMUser;2018-01-06 18:21:48.750;0x000000000006CFCD
41657;6040;246;1;SAMRUMUser;2018-01-06 18:21:48.750;SAMRUMUser;2018-01-06 18:21:48.750;0x000000000006CFCE
41658;6040;179;0;SAMRUMUser;2018-01-06 18:21:48.753;SAMRUMUser;2018-01-06 18:21:48.753;0x000000000006CFCF
41661;6041;244;0;SAMRUMUser;2018-01-06 18:25:45.960;SAMRUMUser;2018-01-06 18:25:45.960;0x000000000006CFD5
41662;6041;246;0;SAMRUMUser;2018-01-06 18:25:45.960;SAMRUMUser;2018-01-06 18:25:45.960;0x000000000006CFD6
41663;6041;179;1;SAMRUMUser;2018-01-06 18:25:45.963;SAMRUMUser;2018-01-06 18:25:45.963;0x000000000006CFD7
41664;6041;100;0;SAMRUMUser;2018-01-06 18:25:45.967;SAMRUMUser;2018-01-06 18:25:45.967;0x000000000006CFD8
41665;6041;78;0;SAMRUMUser;2018-01-06 18:25:45.967;SAMRUMUser;2018-01-06 18:25:45.967;0x000000000006CFD9
41671;6043;244;0;SAMRUMUser;2018-01-06 18:30:49.727;SAMRUMUser;2018-01-06 18:30:49.727;0x000000000006CFE6
41672;6043;246;0;SAMRUMUser;2018-01-06 18:30:49.730;SAMRUMUser;2018-01-06 18:30:49.730;0x000000000006CFE7
41673;6043;179;1;SAMRUMUser;2018-01-06 18:30:49.730;SAMRUMUser;2018-01-06 18:30:49.730;0x000000000006CFE8
41674;6043;100;1;SAMRUMUser;2018-01-06 18:30:49.730;SAMRUMUser;2018-01-06 18:30:49.730;0x000000000006CFE9
41675;6043;78;1;SAMRUMUser;2018-01-06 18:30:49.733;SAMRUMUser;2018-01-06 18:30:49.733;0x000000000006CFEA
41686;6039;244;1;SAMRUMUser;2018-01-06 18:44:21.487;SAMRUMUser;2018-01-06 18:44:21.487;0x000000000006CFFC
41687;6039;246;1;SAMRUMUser;2018-01-06 18:44:21.490;SAMRUMUser;2018-01-06 18:44:21.490;0x000000000006CFFD
41688;6039;179;0;SAMRUMUser;2018-01-06 18:44:21.490;SAMRUMUser;2018-01-06 18:44:21.490;0x000000000006CFFE
41689;6038;244;0;SAMRUMUser;2018-01-06 18:59:36.067;SAMRUMUser;2018-01-06 18:59:36.067;0x000000000006CFFF
41690;6038;246;0;SAMRUMUser;2018-01-06 18:59:36.070;SAMRUMUser;2018-01-06 18:59:36.070;0x000000000006D001
41691;6038;179;1;SAMRUMUser;2018-01-06 18:59:36.070;SAMRUMUser;2018-01-06 18:59:36.070;0x000000000006D002
41692;6038;100;1;SAMRUMUser;2018-01-06 18:59:36.073;SAMRUMUser;2018-01-06 18:59:36.073;0x000000000006D003
41693;6038;78;1;SAMRUMUser;2018-01-06 18:59:36.077;SAMRUMUser;2018-01-06 18:59:36.077;0x000000000006D004
41699;6042;244;0;SAMRUMUser;2018-01-06 22:18:40.150;SAMRUMUser;2018-01-06 22:18:40.150;0x000000000006D015
41700;6042;246;0;SAMRUMUser;2018-01-06 22:18:40.153;SAMRUMUser;2018-01-06 22:18:40.153;0x000000000006D016
41701;6042;179;1;SAMRUMUser;2018-01-06 22:18:40.153;SAMRUMUser;2018-01-06 22:18:40.153;0x000000000006D017
41702;6042;100;0;SAMRUMUser;2018-01-06 22:18:40.157;SAMRUMUser;2018-01-06 22:18:40.157;0x000000000006D018
41703;6042;78;0;SAMRUMUser;2018-01-06 22:18:40.160;SAMRUMUser;2018-01-06 22:18:40.160;0x000000000006D019
41710;6030;244;1;SAMRUMUser;2018-01-06 22:24:30.517;SAMRUMUser;2018-01-06 22:24:30.517;0x000000000006D022
41711;6030;246;1;SAMRUMUser;2018-01-06 22:24:30.520;SAMRUMUser;2018-01-06 22:24:30.520;0x000000000006D023
41712;6030;88;1;SAMRUMUser;2018-01-06 22:24:30.520;SAMRUMUser;2018-01-06 22:24:30.520;0x000000000006D024
41713;6030;100;0;SAMRUMUser;2018-01-06 22:24:30.523;SAMRUMUser;2018-01-06 22:24:30.523;0x000000000006D025
41714;6030;78;0;SAMRUMUser;2018-01-06 22:24:30.523;SAMRUMUser;2018-01-06 22:24:30.523;0x000000000006D026
41715;6030;95;0;SAMRUMUser;2018-01-06 22:24:30.527;SAMRUMUser;2018-01-06 22:24:30.527;0x000000000006D027
41716;6045;244;0;SAMRUMUser;2018-01-06 22:43:08.210;SAMRUMUser;2018-01-06 22:43:08.210;0x000000000006D02B
41717;6045;246;0;SAMRUMUser;2018-01-06 22:43:08.213;SAMRUMUser;2018-01-06 22:43:08.213;0x000000000006D02C
41718;6045;179;1;SAMRUMUser;2018-01-06 22:43:08.217;SAMRUMUser;2018-01-06 22:43:08.217;0x000000000006D02D
41719;6045;88;1;SAMRUMUser;2018-01-06 22:43:08.217;SAMRUMUser;2018-01-06 22:43:08.217;0x000000000006D02E
41720;6045;100;1;SAMRUMUser;2018-01-06 22:43:08.220;SAMRUMUser;2018-01-06 22:43:08.220;0x000000000006D02F
41721;6045;95;1;SAMRUMUser;2018-01-06 22:43:08.220;SAMRUMUser;2018-01-06 22:43:08.220;0x000000000006D030
41722;6046;244;0;SAMRUMUser;2018-01-06 22:45:46.747;SAMRUMUser;2018-01-06 22:45:46.747;0x000000000006D034
41723;6046;246;0;SAMRUMUser;2018-01-06 22:45:46.750;SAMRUMUser;2018-01-06 22:45:46.750;0x000000000006D035
41724;6046;179;1;SAMRUMUser;2018-01-06 22:45:46.750;SAMRUMUser;2018-01-06 22:45:46.750;0x000000000006D036
41725;6046;88;1;SAMRUMUser;2018-01-06 22:45:46.753;SAMRUMUser;2018-01-06 22:45:46.753;0x000000000006D037
41726;6046;100;1;SAMRUMUser;2018-01-06 22:45:46.753;SAMRUMUser;2018-01-06 22:45:46.753;0x000000000006D038
41727;6046;95;1;SAMRUMUser;2018-01-06 22:45:46.757;SAMRUMUser;2018-01-06 22:45:46.757;0x000000000006D039
41733;1615;81;0;SAMRUMUser;2018-01-13 11:44:30.807;SAMRUMUser;2018-01-13 11:44:30.807;0x000000000006D056
41734;1615;212;0;SAMRUMUser;2018-01-13 11:44:30.810;SAMRUMUser;2018-01-13 11:44:30.810;0x000000000006D057
41735;1615;68;1;SAMRUMUser;2018-01-13 11:44:30.810;SAMRUMUser;2018-01-13 11:44:30.810;0x000000000006D058
41738;1640;81;0;SAMRUMUser;2018-01-13 11:45:24.293;SAMRUMUser;2018-01-13 11:45:24.293;0x000000000006D05B
41739;1640;212;0;SAMRUMUser;2018-01-13 11:45:24.297;SAMRUMUser;2018-01-13 11:45:24.297;0x000000000006D05C
41740;1642;81;0;SAMRUMUser;2018-01-13 11:45:49.263;SAMRUMUser;2018-01-13 11:45:49.263;0x000000000006D05D
41741;1642;212;1;SAMRUMUser;2018-01-13 11:45:49.267;SAMRUMUser;2018-01-13 11:45:49.267;0x000000000006D05E
41742;1641;81;0;SAMRUMUser;2018-01-13 11:46:22.320;SAMRUMUser;2018-01-13 11:46:22.320;0x000000000006D05F
41743;1641;210;0;SAMRUMUser;2018-01-13 11:46:22.323;SAMRUMUser;2018-01-13 11:46:22.323;0x000000000006D060
41744;1652;81;0;SAMRUMUser;2018-01-13 11:51:14.803;SAMRUMUser;2018-01-13 11:51:14.803;0x000000000006D061
41745;1652;212;0;SAMRUMUser;2018-01-13 11:51:14.803;SAMRUMUser;2018-01-13 11:51:14.803;0x000000000006D062
41746;1653;81;0;SAMRUMUser;2018-01-13 11:52:17.970;SAMRUMUser;2018-01-13 11:52:17.970;0x000000000006D063
41747;1653;212;0;SAMRUMUser;2018-01-13 11:52:17.970;SAMRUMUser;2018-01-13 11:52:17.970;0x000000000006D064
41748;1654;81;0;SAMRUMUser;2018-01-13 11:52:49.840;SAMRUMUser;2018-01-13 11:52:49.840;0x000000000006D065
41749;1654;212;0;SAMRUMUser;2018-01-13 11:52:49.840;SAMRUMUser;2018-01-13 11:52:49.840;0x000000000006D066
41752;6052;212;0;SAMRUMUser;2018-01-13 11:57:12.470;SAMRUMUser;2018-01-13 11:57:12.470;0x000000000006D06C
41753;6054;212;0;SAMRUMUser;2018-01-13 11:58:38.913;SAMRUMUser;2018-01-13 11:58:38.913;0x000000000006D073
41754;5972;245;0;SAMRUMUser;2018-01-16 13:07:32.623;SAMRUMUser;2018-01-16 13:07:32.623;0x000000000006D074
41755;5983;245;0;SAMRUMUser;2018-01-16 13:09:57.163;SAMRUMUser;2018-01-16 13:09:57.163;0x000000000006D075
41759;6055;244;0;SAMRUMUser;2018-01-16 13:39:23.580;SAMRUMUser;2018-01-16 13:39:23.580;0x000000000006D07E
41760;6055;245;1;SAMRUMUser;2018-01-16 13:39:23.583;SAMRUMUser;2018-01-16 13:39:23.583;0x000000000006D07F
41761;6055;246;0;SAMRUMUser;2018-01-16 13:39:23.583;SAMRUMUser;2018-01-16 13:39:23.583;0x000000000006D080
41762;6055;88;1;SAMRUMUser;2018-01-16 13:39:23.587;SAMRUMUser;2018-01-16 13:39:23.587;0x000000000006D081
41763;6033;244;0;SAMRUMUser;2018-01-16 13:39:57.420;SAMRUMUser;2018-01-16 13:39:57.420;0x000000000006D083
41764;6033;246;0;SAMRUMUser;2018-01-16 13:39:57.423;SAMRUMUser;2018-01-16 13:39:57.423;0x000000000006D084
41765;6033;88;1;SAMRUMUser;2018-01-16 13:39:57.427;SAMRUMUser;2018-01-16 13:39:57.427;0x000000000006D085
41874;6062;245;0;SAMRUMUser;2018-01-16 20:25:58.153;SAMRUMUser;2018-01-16 20:25:58.153;0x000000000006D14B
41878;6063;244;0;SAMRUMUser;2018-01-16 20:41:46.170;SAMRUMUser;2018-01-16 20:41:46.170;0x000000000006D15E
41879;6063;245;1;SAMRUMUser;2018-01-16 20:41:46.173;SAMRUMUser;2018-01-16 20:41:46.173;0x000000000006D15F
41880;6063;246;0;SAMRUMUser;2018-01-16 20:41:46.177;SAMRUMUser;2018-01-16 20:41:46.177;0x000000000006D160
41881;6064;244;0;SAMRUMUser;2018-01-16 20:43:05.067;SAMRUMUser;2018-01-16 20:43:05.067;0x000000000006D165
41882;6064;245;1;SAMRUMUser;2018-01-16 20:43:05.067;SAMRUMUser;2018-01-16 20:43:05.067;0x000000000006D166
41883;6064;169;0;SAMRUMUser;2018-01-16 20:43:05.070;SAMRUMUser;2018-01-16 20:43:05.070;0x000000000006D167
41884;6065;244;0;SAMRUMUser;2018-01-16 20:47:31.740;SAMRUMUser;2018-01-16 20:47:31.740;0x000000000006D170
41885;6065;245;1;SAMRUMUser;2018-01-16 20:47:31.740;SAMRUMUser;2018-01-16 20:47:31.740;0x000000000006D171
41886;6065;246;0;SAMRUMUser;2018-01-16 20:47:31.743;SAMRUMUser;2018-01-16 20:47:31.743;0x000000000006D172
41890;6067;245;0;SAMRUMUser;2018-01-16 20:52:06.073;SAMRUMUser;2018-01-16 20:52:06.073;0x000000000006D180
41906;1312;244;0;SAMRUMUser;2018-01-18 21:06:05.880;SAMRUMUser;2018-01-18 21:06:05.880;0x000000000006D19E
41907;1312;245;1;SAMRUMUser;2018-01-18 21:06:05.880;SAMRUMUser;2018-01-18 21:06:05.880;0x000000000006D19F
41908;1312;246;0;SAMRUMUser;2018-01-18 21:06:05.883;SAMRUMUser;2018-01-18 21:06:05.883;0x000000000006D1A0
41909;1312;115;0;SAMRUMUser;2018-01-18 21:06:05.887;SAMRUMUser;2018-01-18 21:06:05.887;0x000000000006D1A1
41910;1312;68;1;SAMRUMUser;2018-01-18 21:06:05.887;SAMRUMUser;2018-01-18 21:06:05.887;0x000000000006D1A2
41938;6072;244;0;SAMRUMUser;2018-01-19 20:21:30.280;SAMRUMUser;2018-01-19 20:21:30.280;0x000000000006D1E9
41939;6072;245;1;SAMRUMUser;2018-01-19 20:21:30.283;SAMRUMUser;2018-01-19 20:21:30.283;0x000000000006D1EA
41940;6072;246;0;SAMRUMUser;2018-01-19 20:21:30.287;SAMRUMUser;2018-01-19 20:21:30.287;0x000000000006D1EB
41941;6071;244;0;SAMRUMUser;2018-01-19 20:22:26.347;SAMRUMUser;2018-01-19 20:22:26.347;0x000000000006D1EE
41942;6071;245;1;SAMRUMUser;2018-01-19 20:22:26.350;SAMRUMUser;2018-01-19 20:22:26.350;0x000000000006D1EF
41943;6071;246;0;SAMRUMUser;2018-01-19 20:22:26.350;SAMRUMUser;2018-01-19 20:22:26.350;0x000000000006D1F0
41944;6071;179;1;SAMRUMUser;2018-01-19 20:22:26.350;SAMRUMUser;2018-01-19 20:22:26.350;0x000000000006D1F1
41945;6073;244;0;SAMRUMUser;2018-01-19 20:25:08.330;SAMRUMUser;2018-01-19 20:25:08.330;0x000000000006D1F6
41946;6073;245;1;SAMRUMUser;2018-01-19 20:25:08.330;SAMRUMUser;2018-01-19 20:25:08.330;0x000000000006D1F7
41947;6073;246;0;SAMRUMUser;2018-01-19 20:25:08.333;SAMRUMUser;2018-01-19 20:25:08.333;0x000000000006D1F8
41948;6073;179;1;SAMRUMUser;2018-01-19 20:25:08.333;SAMRUMUser;2018-01-19 20:25:08.333;0x000000000006D1F9
41953;5965;244;0;SAMRUMUser;2018-01-19 20:31:51.467;SAMRUMUser;2018-01-19 20:31:51.467;0x000000000006D202
41954;5965;245;0;SAMRUMUser;2018-01-19 20:31:51.470;SAMRUMUser;2018-01-19 20:31:51.470;0x000000000006D203
41955;5956;244;0;SAMRUMUser;2018-01-19 20:32:32.963;SAMRUMUser;2018-01-19 20:32:32.963;0x000000000006D206
41956;5956;245;0;SAMRUMUser;2018-01-19 20:32:32.967;SAMRUMUser;2018-01-19 20:32:32.967;0x000000000006D207
41957;5956;246;0;SAMRUMUser;2018-01-19 20:32:32.970;SAMRUMUser;2018-01-19 20:32:32.970;0x000000000006D208
41958;5956;179;1;SAMRUMUser;2018-01-19 20:32:32.970;SAMRUMUser;2018-01-19 20:32:32.970;0x000000000006D209
41959;6074;244;1;SAMRUMUser;2018-01-19 20:38:22.290;SAMRUMUser;2018-01-19 20:38:22.290;0x000000000006D211
41960;6074;245;1;SAMRUMUser;2018-01-19 20:38:22.290;SAMRUMUser;2018-01-19 20:38:22.290;0x000000000006D212
41961;6074;246;1;SAMRUMUser;2018-01-19 20:38:22.290;SAMRUMUser;2018-01-19 20:38:22.290;0x000000000006D213
41962;6074;179;0;SAMRUMUser;2018-01-19 20:38:22.293;SAMRUMUser;2018-01-19 20:38:22.293;0x000000000006D214
41985;6075;244;0;SAMRUMUser;2018-01-19 20:53:52.920;SAMRUMUser;2018-01-19 20:53:52.920;0x000000000006D242
41986;6075;245;1;SAMRUMUser;2018-01-19 20:53:52.923;SAMRUMUser;2018-01-19 20:53:52.923;0x000000000006D243
41987;6075;246;0;SAMRUMUser;2018-01-19 20:53:52.927;SAMRUMUser;2018-01-19 20:53:52.927;0x000000000006D244
41988;6078;244;0;SAMRUMUser;2018-01-19 21:03:57.660;SAMRUMUser;2018-01-19 21:03:57.660;0x000000000006D248
41989;6078;245;1;SAMRUMUser;2018-01-19 21:03:57.663;SAMRUMUser;2018-01-19 21:03:57.663;0x000000000006D249
41990;6078;246;0;SAMRUMUser;2018-01-19 21:03:57.667;SAMRUMUser;2018-01-19 21:03:57.667;0x000000000006D24A
41991;6079;244;0;SAMRUMUser;2018-01-19 21:05:40.870;SAMRUMUser;2018-01-19 21:05:40.870;0x000000000006D24E
41992;6079;245;1;SAMRUMUser;2018-01-19 21:05:40.870;SAMRUMUser;2018-01-19 21:05:40.870;0x000000000006D24F
41993;6079;246;0;SAMRUMUser;2018-01-19 21:05:40.873;SAMRUMUser;2018-01-19 21:05:40.873;0x000000000006D250
42024;6087;244;0;SAMRUMUser;2018-01-20 11:38:18.057;SAMRUMUser;2018-01-20 11:38:18.057;0x000000000006D299
42025;6087;245;1;SAMRUMUser;2018-01-20 11:38:18.057;SAMRUMUser;2018-01-20 11:38:18.057;0x000000000006D29A
42026;6087;246;0;SAMRUMUser;2018-01-20 11:38:18.060;SAMRUMUser;2018-01-20 11:38:18.060;0x000000000006D29B
42027;6087;179;1;SAMRUMUser;2018-01-20 11:38:18.060;SAMRUMUser;2018-01-20 11:38:18.060;0x000000000006D29C
42028;5998;244;0;SAMRUMUser;2018-01-20 11:41:54.540;SAMRUMUser;2018-01-20 11:41:54.540;0x000000000006D2A0
42029;5998;245;1;SAMRUMUser;2018-01-20 11:41:54.543;SAMRUMUser;2018-01-20 11:41:54.543;0x000000000006D2A1
42030;5998;246;0;SAMRUMUser;2018-01-20 11:41:54.543;SAMRUMUser;2018-01-20 11:41:54.543;0x000000000006D2A2
42031;5998;88;1;SAMRUMUser;2018-01-20 11:41:54.547;SAMRUMUser;2018-01-20 11:41:54.547;0x000000000006D2A3
42033;6088;245;0;SAMRUMUser;2018-01-20 11:43:41.460;SAMRUMUser;2018-01-20 11:43:41.460;0x000000000006D2AE
42042;6085;244;0;SAMRUMUser;2018-01-20 11:47:05.697;SAMRUMUser;2018-01-20 11:47:05.697;0x000000000006D2BC
42043;6085;245;1;SAMRUMUser;2018-01-20 11:47:05.697;SAMRUMUser;2018-01-20 11:47:05.697;0x000000000006D2BD
42044;6085;246;0;SAMRUMUser;2018-01-20 11:47:05.700;SAMRUMUser;2018-01-20 11:47:05.700;0x000000000006D2BE
42045;6086;244;0;SAMRUMUser;2018-01-20 11:47:27.777;SAMRUMUser;2018-01-20 11:47:27.777;0x000000000006D2C0
42046;6086;245;1;SAMRUMUser;2018-01-20 11:47:27.780;SAMRUMUser;2018-01-20 11:47:27.780;0x000000000006D2C1
42047;6086;246;0;SAMRUMUser;2018-01-20 11:47:27.780;SAMRUMUser;2018-01-20 11:47:27.780;0x000000000006D2C2
42055;6090;244;0;SAMRUMUser;2018-01-20 12:11:43.410;SAMRUMUser;2018-01-20 12:11:43.410;0x000000000006D2DA
42056;6090;245;1;SAMRUMUser;2018-01-20 12:11:43.413;SAMRUMUser;2018-01-20 12:11:43.413;0x000000000006D2DB
42057;6090;246;0;SAMRUMUser;2018-01-20 12:11:43.413;SAMRUMUser;2018-01-20 12:11:43.413;0x000000000006D2DC
42058;6090;179;1;SAMRUMUser;2018-01-20 12:11:43.417;SAMRUMUser;2018-01-20 12:11:43.417;0x000000000006D2DD
42059;6091;244;0;SAMRUMUser;2018-01-20 12:12:59.930;SAMRUMUser;2018-01-20 12:12:59.930;0x000000000006D2E1
42060;6091;245;1;SAMRUMUser;2018-01-20 12:12:59.930;SAMRUMUser;2018-01-20 12:12:59.930;0x000000000006D2E2
42061;6091;246;0;SAMRUMUser;2018-01-20 12:12:59.933;SAMRUMUser;2018-01-20 12:12:59.933;0x000000000006D2E3
42062;6091;179;1;SAMRUMUser;2018-01-20 12:12:59.937;SAMRUMUser;2018-01-20 12:12:59.937;0x000000000006D2E4
42063;6077;244;0;SAMRUMUser;2018-01-20 12:15:06.197;SAMRUMUser;2018-01-20 12:15:06.197;0x000000000006D2E7
42064;6077;245;1;SAMRUMUser;2018-01-20 12:15:06.200;SAMRUMUser;2018-01-20 12:15:06.200;0x000000000006D2E8
42065;6077;246;0;SAMRUMUser;2018-01-20 12:15:06.200;SAMRUMUser;2018-01-20 12:15:06.200;0x000000000006D2E9
42066;6077;179;0;SAMRUMUser;2018-01-20 12:15:06.203;SAMRUMUser;2018-01-20 12:15:06.203;0x000000000006D2EA
42067;6077;100;0;SAMRUMUser;2018-01-20 12:15:06.207;SAMRUMUser;2018-01-20 12:15:06.207;0x000000000006D2EB
42068;6081;244;0;SAMRUMUser;2018-01-20 12:17:03.037;SAMRUMUser;2018-01-20 12:17:03.037;0x000000000006D2EE
42069;6081;245;1;SAMRUMUser;2018-01-20 12:17:03.037;SAMRUMUser;2018-01-20 12:17:03.037;0x000000000006D2EF
42070;6081;246;0;SAMRUMUser;2018-01-20 12:17:03.040;SAMRUMUser;2018-01-20 12:17:03.040;0x000000000006D2F0
42071;6092;244;1;SAMRUMUser;2018-01-20 12:19:16.720;SAMRUMUser;2018-01-20 12:19:16.720;0x000000000006D2F4
42072;6092;246;1;SAMRUMUser;2018-01-20 12:19:16.723;SAMRUMUser;2018-01-20 12:19:16.723;0x000000000006D2F5
42073;6092;179;0;SAMRUMUser;2018-01-20 12:19:16.727;SAMRUMUser;2018-01-20 12:19:16.727;0x000000000006D2F6
42077;6094;244;0;SAMRUMUser;2018-01-20 12:22:00.067;SAMRUMUser;2018-01-20 12:22:00.067;0x000000000006D302
42078;6094;246;0;SAMRUMUser;2018-01-20 12:22:00.067;SAMRUMUser;2018-01-20 12:22:00.067;0x000000000006D303
42079;6094;179;1;SAMRUMUser;2018-01-20 12:22:00.070;SAMRUMUser;2018-01-20 12:22:00.070;0x000000000006D304
42080;6094;100;1;SAMRUMUser;2018-01-20 12:22:00.070;SAMRUMUser;2018-01-20 12:22:00.070;0x000000000006D305
42098;6076;244;0;SAMRUMUser;2018-01-20 12:58:30.490;SAMRUMUser;2018-01-20 12:58:30.490;0x000000000006D32B
42099;6076;245;1;SAMRUMUser;2018-01-20 12:58:30.490;SAMRUMUser;2018-01-20 12:58:30.490;0x000000000006D32C
42100;6076;246;0;SAMRUMUser;2018-01-20 12:58:30.493;SAMRUMUser;2018-01-20 12:58:30.493;0x000000000006D32D
42101;6076;179;1;SAMRUMUser;2018-01-20 12:58:30.497;SAMRUMUser;2018-01-20 12:58:30.497;0x000000000006D32E
42102;6076;100;1;SAMRUMUser;2018-01-20 12:58:30.497;SAMRUMUser;2018-01-20 12:58:30.497;0x000000000006D32F
42103;6097;244;1;SAMRUMUser;2018-01-20 13:18:31.423;SAMRUMUser;2018-01-20 13:18:31.423;0x000000000006D335
42104;6097;246;1;SAMRUMUser;2018-01-20 13:18:31.427;SAMRUMUser;2018-01-20 13:18:31.427;0x000000000006D336
42105;6097;179;1;SAMRUMUser;2018-01-20 13:18:31.430;SAMRUMUser;2018-01-20 13:18:31.430;0x000000000006D337
42106;6097;100;1;SAMRUMUser;2018-01-20 13:18:31.430;SAMRUMUser;2018-01-20 13:18:31.430;0x000000000006D338
42107;6096;244;1;SAMRUMUser;2018-01-20 13:19:08.357;SAMRUMUser;2018-01-20 13:19:08.357;0x000000000006D33B
42108;6096;246;1;SAMRUMUser;2018-01-20 13:19:08.360;SAMRUMUser;2018-01-20 13:19:08.360;0x000000000006D33C
42109;6096;179;1;SAMRUMUser;2018-01-20 13:19:08.360;SAMRUMUser;2018-01-20 13:19:08.360;0x000000000006D33D
42110;6096;100;0;SAMRUMUser;2018-01-20 13:19:08.360;SAMRUMUser;2018-01-20 13:19:08.360;0x000000000006D33E
42119;6100;245;0;SAMRUMUser;2018-01-20 22:32:27.590;SAMRUMUser;2018-01-20 22:32:27.590;0x000000000006D377
42120;6101;245;0;SAMRUMUser;2018-01-20 22:34:21.850;SAMRUMUser;2018-01-20 22:34:21.850;0x000000000006D37C
42122;6103;245;0;SAMRUMUser;2018-01-20 22:36:56.197;SAMRUMUser;2018-01-20 22:36:56.197;0x000000000006D386
42132;6106;244;0;SAMRUMUser;2018-01-22 12:41:47.263;SAMRUMUser;2018-01-22 12:41:47.263;0x000000000006D39F
42133;6106;245;0;SAMRUMUser;2018-01-22 12:41:47.267;SAMRUMUser;2018-01-22 12:41:47.267;0x000000000006D3A0
42134;6106;246;0;SAMRUMUser;2018-01-22 12:41:47.270;SAMRUMUser;2018-01-22 12:41:47.270;0x000000000006D3A1
42147;6108;244;0;SAMRUMUser;2018-01-22 16:49:05.890;SAMRUMUser;2018-01-22 16:49:05.890;0x000000000006D3C6
42148;6108;245;1;SAMRUMUser;2018-01-22 16:49:05.890;SAMRUMUser;2018-01-22 16:49:05.890;0x000000000006D3C7
42149;6108;246;0;SAMRUMUser;2018-01-22 16:49:05.897;SAMRUMUser;2018-01-22 16:49:05.897;0x000000000006D3C8
42150;6082;244;1;SAMRUMUser;2018-01-22 16:54:41.710;SAMRUMUser;2018-01-22 16:54:41.710;0x000000000006D3C9
42151;6082;245;0;SAMRUMUser;2018-01-22 16:54:41.713;SAMRUMUser;2018-01-22 16:54:41.713;0x000000000006D3CA
42152;6082;246;1;SAMRUMUser;2018-01-22 16:54:41.713;SAMRUMUser;2018-01-22 16:54:41.713;0x000000000006D3CB
42153;6105;244;0;SAMRUMUser;2018-01-22 16:55:07.710;SAMRUMUser;2018-01-22 16:55:07.710;0x000000000006D3CC
42154;6105;245;1;SAMRUMUser;2018-01-22 16:55:07.710;SAMRUMUser;2018-01-22 16:55:07.710;0x000000000006D3CD
42155;6105;246;0;SAMRUMUser;2018-01-22 16:55:07.713;SAMRUMUser;2018-01-22 16:55:07.713;0x000000000006D3CE
42156;6105;88;1;SAMRUMUser;2018-01-22 16:55:07.713;SAMRUMUser;2018-01-22 16:55:07.713;0x000000000006D3CF
42157;6105;95;1;SAMRUMUser;2018-01-22 16:55:07.717;SAMRUMUser;2018-01-22 16:55:07.717;0x000000000006D3D0
42158;6089;244;0;SAMRUMUser;2018-01-22 16:55:39.890;SAMRUMUser;2018-01-22 16:55:39.890;0x000000000006D3D1
42159;6089;245;1;SAMRUMUser;2018-01-22 16:55:39.890;SAMRUMUser;2018-01-22 16:55:39.890;0x000000000006D3D2
42160;6089;246;0;SAMRUMUser;2018-01-22 16:55:39.893;SAMRUMUser;2018-01-22 16:55:39.893;0x000000000006D3D3
42161;6084;244;0;SAMRUMUser;2018-01-22 16:55:59.290;SAMRUMUser;2018-01-22 16:55:59.290;0x000000000006D3D5
42162;6084;245;1;SAMRUMUser;2018-01-22 16:55:59.293;SAMRUMUser;2018-01-22 16:55:59.293;0x000000000006D3D6
42163;6084;169;0;SAMRUMUser;2018-01-22 16:55:59.297;SAMRUMUser;2018-01-22 16:55:59.297;0x000000000006D3D7
42164;6084;179;1;SAMRUMUser;2018-01-22 16:55:59.300;SAMRUMUser;2018-01-22 16:55:59.300;0x000000000006D3D8
42165;6084;100;1;SAMRUMUser;2018-01-22 16:55:59.300;SAMRUMUser;2018-01-22 16:55:59.300;0x000000000006D3D9
42222;1870;32;1;SAMRUMUser;2018-01-29 17:02:43.873;SAMRUMUser;2018-01-29 17:02:43.873;0x000000000006D45E
42223;1870;66;1;SAMRUMUser;2018-01-29 17:02:43.873;SAMRUMUser;2018-01-29 17:02:43.873;0x000000000006D45F
42224;1870;64;0;SAMRUMUser;2018-01-29 17:02:43.877;SAMRUMUser;2018-01-29 17:02:43.877;0x000000000006D460
42225;1870;157;1;SAMRUMUser;2018-01-29 17:02:43.877;SAMRUMUser;2018-01-29 17:02:43.877;0x000000000006D461
42226;1870;156;0;SAMRUMUser;2018-01-29 17:02:43.880;SAMRUMUser;2018-01-29 17:02:43.880;0x000000000006D462
42227;1870;164;0;SAMRUMUser;2018-01-29 17:02:43.880;SAMRUMUser;2018-01-29 17:02:43.880;0x000000000006D463
